location,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel
20150815T0000,16.04053,19.430529,17.548447,67.0,87.0,78.75,1010.4,1014.0,1011.57916,3.7,0.0,89.17917,69.041664,88.791664,85.083336,0.0,2790.15,1119.4744,1670.6754,1.4227201,2.0265026,0.0,226.0,62.416668,6.8399997,24.84,15.749997,1.08,20.275383,11.017792,267.9834,1.0182338,21.791153,13.198903,269.69196,6.763786,29.660152,23.167038,272.70062,13.324863,36.402744,22.149858,268.0632,1.5273507,41.982853,18.583998,211.35632,21.129883,51.005787,38.53062,188.44708,88.0,119.0,98.5,1460.0,1482.0,1469.2084,3047.0,3068.0,3055.0417,5673.0,5705.0,5682.2085,16.74,20.04,18.332914,8.2,11.27,9.455833,-1.33,1.54,0.35583332,15.91,23.31,18.541668,16.540009,21.390015,18.608755,0.264,0.281,0.27170834,2.6050053,7.4350243,4.3312583
20150816T0000,14.100529,18.65053,15.990112,71.0,94.0,83.541664,1013.1,1015.3,1013.7749,3.6,0.0,88.666664,58.333332,58.333332,88.666664,160.21277,2633.51,914.81006,1718.7,1.1030401,1.6847435,7.0,90.0,53.541668,3.96,16.919998,11.954998,1.9386592,13.276144,9.122172,294.77515,1.609969,19.64558,11.928889,299.21924,11.165805,24.288662,16.988401,341.4191,10.931203,24.130743,19.05391,352.4517,0.8049845,13.1041975,6.5702972,26.178574,6.638072,39.04631,18.297422,162.31343,111.0,129.0,116.75,1470.0,1487.0,1478.5,3045.0,3066.0,3054.8333,5667.0,5690.0,5678.5415,15.0,18.51,16.620836,6.65,8.8,7.8041673,-1.56,-0.05,-0.7241666,14.07,21.8,16.864164,14.580017,19.730011,16.615007,0.269,0.296,0.28141668,0.9635,6.2233515,3.1104271
20150817T0000,13.160529,21.330528,17.749279,50.0,92.0,69.208336,1011.8,1014.5,1013.3792,0.0,0.0,66.0,7.0416665,19.208334,51.291668,346.94965,4966.1997,3147.2048,1818.9949,1.6214399,3.2158558,4.0,91.0,40.666668,3.6,20.16,12.015,2.0364676,16.071491,9.710359,325.2746,2.6208394,16.766108,11.786641,330.5044,7.6367526,18.64369,13.393355,343.46716,6.4799995,16.179985,10.923732,336.2954,1.1384199,19.493261,9.124822,237.64,12.783802,30.007679,20.899435,199.91814,100.0,123.0,113.25,1476.0,1487.0,1480.8334,3052.0,3065.0,3056.5,5668.0,5691.0,5676.6665,14.24,21.27,18.290415,7.58,8.72,8.197917,-1.03,0.69,-0.36249995,13.55,25.99,19.23125,14.170013,24.570007,18.683336,0.248,0.268,0.25908336,1.2083988,12.606009,6.880707
20150818T0000,11.500529,22.65053,17.692612,41.0,73.0,57.5,1013.2,1017.1,1014.78326,0.0,0.0,6.3583336,3.7916667,3.5,4.3333335,794.2457,6696.36,4248.808,2447.5518,1.79568,4.3273344,0.0,83.0,33.041668,3.96,22.319998,10.53,0.8049845,11.367109,6.62489,316.011,0.35999998,23.40277,8.368222,330.64227,6.3690495,18.214718,13.540767,306.3354,2.5455842,25.86494,15.217486,289.71576,11.753877,28.220417,20.482473,246.73425,24.522314,34.636787,29.569906,222.40967,112.0,143.0,124.5,1479.0,1516.0,1493.5834,3045.0,3091.0,3065.125,5653.0,5695.0,5672.8335,14.07,21.99,18.546251,6.76,9.31,8.042083,-2.07,0.92,-0.8566666,10.82,30.24,19.777916,12.100006,26.670013,19.021675,0.236,0.248,0.24325001,3.7125273,16.20187,9.296081
20150819T0000,12.590529,21.500528,17.0197,51.0,82.0,67.291664,1017.4,1021.6,1019.18335,0.0,0.0,39.7625,16.416666,16.041666,28.541666,571.3011,5953.2104,3938.4656,2014.7443,1.47888,3.7434356,39.0,116.0,73.333336,1.8,13.32,8.400001,1.08,11.043261,5.795145,138.14496,1.08,15.629971,6.7710876,109.921326,0.35999998,11.966953,7.291393,44.070953,3.319036,15.94601,8.385795,23.811646,2.3051248,13.392774,9.233517,317.57184,11.304229,26.795223,16.224752,218.09715,146.0,181.0,161.41667,1514.0,1551.0,1528.5,3085.0,3127.0,3101.0,5686.0,5740.0,5707.6665,13.01,20.36,17.212498,7.03,9.06,7.998333,-2.33,-1.09,-1.7212502,12.46,29.19,19.799166,13.589996,25.459991,18.968336,0.232,0.241,0.23579167,2.6192684,12.544664,6.88644
20150820T0000,12.920529,23.45053,18.047611,42.0,85.0,65.125,1021.6,1023.8,1022.58344,0.0,0.0,9.304167,10.041667,7.6666665,1.25,765.9582,6576.21,4167.734,2408.476,1.5278401,4.2504506,0.0,163.0,42.666668,5.04,15.84,9.615001,3.319036,12.594856,6.298244,112.280975,2.968636,21.178896,9.224554,117.46022,2.9024127,14.84318,8.901669,70.30023,2.9024127,16.808569,11.31494,58.63601,5.04,17.58481,10.586721,335.37323,22.26477,65.056496,44.752304,315.56757,181.0,200.0,189.875,1547.0,1575.0,1561.4584,3123.0,3156.0,3138.5833,5733.0,5780.0,5752.4165,14.5,22.38,18.682919,8.13,9.79,8.784582,-1.57,0.35,-0.7991667,11.47,30.96,20.520834,12.649994,27.300018,19.628336,0.227,0.236,0.23266667,2.2304573,16.717308,8.244454
20150821T0000,13.310529,24.80053,19.05428,44.0,85.0,64.333336,1020.7,1024.3,1022.7375,0.0,0.0,0.41666666,0.0,0.0,0.41666666,835.4503,6609.14,4166.579,2442.5608,1.51344,4.486199,0.0,26.0,6.1666665,8.64,20.16,14.07,5.991594,15.463246,10.2676325,108.35105,5.1165614,24.57511,15.880523,113.473724,5.6233797,21.26744,9.204434,79.712746,6.1305785,12.979984,9.269667,50.47354,8.654986,22.3229,15.55363,3.5798645,35.756172,49.951862,43.52515,349.39874,176.0,203.0,191.41667,1560.0,1575.0,1568.8334,3149.0,3160.0,3154.6667,5775.0,5806.0,5789.9585,15.1,23.8,19.732916,9.6,11.3,10.242084,0.01,2.41,0.93041664,12.1,31.96,21.359167,13.230011,28.450012,20.430008,0.222,0.228,0.22541668,2.2955341,17.503073,9.035562
20150822T0000,12.850529,26.280529,19.759695,38.0,81.0,60.833332,1013.4,1021.3,1017.6667,0.0,0.0,0.2375,0.7916667,0.0,0.0,835.0117,6590.45,4151.836,2438.6135,1.54368,4.8772945,0.0,0.0,0.0,10.799999,21.599998,16.034998,7.754637,15.725037,11.571181,108.988396,10.538843,23.906818,16.9431,110.05762,12.979984,22.38378,17.812342,100.35852,8.350138,16.676977,11.352553,89.74722,1.1384199,15.905319,9.870247,325.40057,22.183128,33.857227,27.60936,335.0194,113.0,178.0,148.58333,1506.0,1559.0,1532.2084,3108.0,3151.0,3128.125,5752.0,5802.0,5775.6665,15.24,25.65,20.641666,10.54,14.36,12.036666,2.51,3.37,2.96125,12.65,32.94,21.894167,13.820007,29.070007,21.03501,0.215,0.222,0.21933335,2.8123178,21.158367,10.3837595
20150823T0000,14.240529,25.410528,18.473864,49.0,92.0,74.708336,1007.6,1013.8,1010.0208,13.899999,0.0,56.42917,45.791668,54.166668,53.375,180.05408,2217.88,636.9909,1580.8892,0.87408,2.0632799,0.0,1299.0,254.125,4.68,32.039997,14.565,3.219938,17.551615,11.3902445,138.85452,2.7416782,30.631746,17.060556,138.83025,3.2399998,36.2082,17.913591,229.81447,1.835647,50.206768,21.727243,238.31645,15.596767,72.382385,38.480606,231.68625,17.906157,60.446777,39.341114,244.37955,63.0,116.0,84.333336,1453.0,1504.0,1470.9584,3046.0,3106.0,3069.6667,5687.0,5751.0,5709.2915,16.43,26.29,19.844168,11.44,14.41,13.152917,0.7,2.57,1.7908334,13.86,25.71,18.981253,14.850006,24.76001,19.095842,0.214,0.311,0.23700003,1.7146378,16.530283,5.740206
20150824T0000,15.710529,21.37053,17.56636,55.0,94.0,79.666664,1005.7,1012.7,1007.99994,20.6,0.0,84.333336,24.958334,80.125,75.125,68.60106,2079.93,772.7542,1307.1758,1.5235201,1.8828099,0.0,308.0,107.958336,11.5199995,40.68,27.119997,3.6,21.382906,14.865209,160.77542,3.319036,28.97944,21.741142,167.49837,13.18308,66.720535,38.536938,238.83449,29.853966,67.25452,49.10612,245.17479,47.247856,107.302345,68.00087,224.72008,61.538948,104.46205,82.9992,222.28702,47.0,108.0,67.666664,1434.0,1478.0,1446.8334,3034.0,3055.0,3041.7917,5662.0,5693.0,5680.2915,17.58,22.55,19.255833,8.58,14.75,11.47125,-1.01,3.49,1.95125,14.64,24.08,17.431667,15.740021,19.75,17.280424,0.274,0.338,0.30025002,1.0688686,11.394223,4.300842
20150825T0000,11.100529,22.21053,17.204279,40.0,76.0,56.083332,1013.6,1019.8,1018.26666,0.0,0.0,0.28750002,0.9583333,0.0,0.0,826.89355,6485.43,4075.138,2410.2915,2.36016,4.38467,0.0,4.0,0.29166666,3.96,35.28,21.164999,2.16,18.374111,11.848515,255.04007,2.968636,28.385262,15.554395,253.85077,9.255571,71.80172,33.888283,263.02667,12.397806,69.18091,36.372517,254.42859,31.205997,81.17581,46.820683,258.66394,53.939964,102.96566,69.4688,267.8143,116.0,168.0,154.29167,1481.0,1542.0,1516.625,3054.0,3135.0,3090.9167,5648.0,5790.0,5719.2085,12.63,21.78,17.662498,5.02,10.83,7.28,-2.62,2.82,-0.18624993,10.29,28.58,18.602081,11.52002,25.290009,17.942091,0.251,0.28,0.26466662,3.1651,16.041504,9.358272
20150826T0000,12.640529,27.590528,20.135942,37.0,81.0,55.708332,1013.9,1020.2,1017.3374,0.0,0.0,1.1625,3.875,0.0,0.0,813.3434,6429.36,4033.349,2396.0105,1.88352,5.0719833,0.0,19.0,0.7916667,4.32,25.199999,12.990001,7.145796,16.78156,12.253835,123.27489,9.449572,22.238562,15.548824,132.3587,7.145796,23.219301,16.684797,203.08969,10.483357,35.747112,18.739798,241.97409,27.504095,48.159332,36.048645,245.594,41.137775,60.32659,52.137196,253.50471,117.0,169.0,145.29167,1525.0,1546.0,1535.8334,3132.0,3152.0,3142.0417,5794.0,5822.0,5807.1665,17.24,27.46,22.307917,10.61,17.67,13.344583,2.06,6.73,4.7916665,11.29,32.09,21.048334,12.459991,28.330017,19.99334,0.239,0.251,0.24629162,4.1106606,22.851048,11.818131
20150827T0000,15.920529,30.360529,23.345953,32.0,73.0,52.041668,1011.4,1016.4,1013.84595,0.0,0.0,12.899998,43.0,0.0,0.0,671.1911,5926.51,3836.9548,2089.5554,1.6473601,5.012769,0.0,295.0,66.0,7.2,33.48,19.14,1.8,19.66536,9.803317,133.53745,2.3051248,26.044699,11.730339,176.48502,1.8,66.33092,30.911047,248.1102,9.178235,63.11817,32.779343,246.00195,35.652725,73.4197,51.207897,237.16963,57.24453,79.17791,66.91476,244.74005,96.0,138.0,116.083336,1513.0,1532.0,1523.9166,3136.0,3156.0,3143.875,5800.0,5832.0,5814.9585,19.65,30.11,25.19375,15.1,20.22,16.999586,4.29,6.69,5.4550004,13.61,34.09,23.457916,14.459991,30.190002,22.08959,0.232,0.238,0.23591663,5.055537,28.801117,14.907786
20150828T0000,21.080528,30.930529,25.923029,35.0,65.0,46.0,1012.9,1019.5,1016.3084,0.0,0.0,18.287497,5.5833335,16.666666,0.8333333,777.00653,6106.29,3842.6736,2263.6165,1.67904,5.043108,0.0,623.0,165.125,8.64,35.28,18.014997,0.35999998,15.273505,6.7515316,218.08878,0.8049845,25.233404,8.634523,252.29028,4.379589,72.56032,31.669474,259.94757,12.641076,64.34338,32.12648,250.22049,52.3438,66.185196,60.66139,251.17374,69.19215,78.70509,73.49731,256.85837,109.0,166.0,138.20833,1525.0,1579.0,1550.0416,3150.0,3209.0,3174.4167,5828.0,5897.0,5856.5835,23.62,30.34,26.86625,16.0,19.67,17.04125,4.79,6.84,5.7525005,17.94,36.93,26.404167,18.309998,32.53,24.912094,0.224,0.231,0.22833331,11.093015,27.263826,18.582462
20150829T0000,18.160528,31.690529,25.667612,44.0,97.0,66.791664,1017.5,1022.1,1019.7915,0.0,0.0,3.5166667,10.75,0.29166666,0.0,781.5486,6053.78,3804.6223,2249.1577,1.3377601,4.500092,213.0,2023.0,927.4167,1.8,14.4,8.129998,1.0182338,8.28,4.464937,81.33586,0.0,13.698934,5.5517106,84.41739,4.1046314,23.469128,10.255809,122.16439,4.32,27.645092,12.616126,138.0574,12.979984,46.795845,29.15912,234.71973,30.421598,67.42676,45.167126,243.71634,149.0,187.0,167.83333,1573.0,1593.0,1582.8334,3210.0,3227.0,3218.0833,5898.0,5922.0,5909.75,20.07,31.49,26.279581,17.32,19.93,18.369583,6.25,9.68,8.152917,17.69,37.35,26.878332,18.440002,33.100006,25.403343,0.219,0.224,0.22241664,0.62431145,26.030577,12.84019
20150830T0000,22.160528,32.33053,27.218447,29.0,80.0,52.5,1016.6,1019.6,1018.1792,0.0,0.0,8.25,0.0,8.25,0.8333333,804.56525,6078.6997,3803.9358,2274.7644,1.4659199,4.7253876,0.0,2201.0,773.7083,3.2399998,14.4,7.8899994,0.8049845,11.090103,5.2861466,239.38861,0.8049845,11.090103,5.7759724,256.77695,6.130579,30.096085,14.985267,273.2063,2.5959969,16.267857,11.436395,266.84204,0.5091169,15.696165,9.847163,201.15106,18.581022,31.991425,24.63623,219.14719,141.0,167.0,153.91667,1566.0,1579.0,1572.6666,3199.0,3220.0,3207.4583,5884.0,5913.0,5895.0415,23.72,31.8,28.069586,17.39,20.34,18.958332,7.09,8.91,7.9912505,18.53,38.05,27.466665,19.220001,33.75,26.083755,0.216,0.221,0.21850002,5.3309097,34.355503,18.870955
20150831T0000,20.81053,32.35053,26.230112,30.0,65.0,46.166668,1011.8,1017.4,1015.0334,0.0,0.0,8.533334,9.0,7.0833335,2.9166667,700.1659,5876.6694,3701.3474,2175.3223,1.51488,4.948883,0.0,1022.0,401.25,2.16,34.2,13.245,0.0,15.629971,7.0748596,143.49588,0.5091169,27.288855,8.546781,172.91772,2.9024127,52.204964,16.294386,248.65012,5.3517847,48.98778,17.21297,234.52907,0.71999997,57.6742,25.40584,227.91418,26.27753,56.675705,37.551632,228.4789,98.0,146.0,126.291664,1520.0,1565.0,1543.0416,3146.0,3195.0,3167.3333,5812.0,5879.0,5845.0835,23.55,32.18,27.884996,16.43,19.76,18.109167,4.35,7.0,5.778333,17.26,37.82,26.48208,18.170013,33.20999,25.255003,0.213,0.22,0.21637501,8.588768,33.90989,19.464119
20150901T0000,15.600529,25.760529,20.8322,45.0,87.0,65.416664,1010.6,1017.5,1013.2998,4.5,0.0,68.066666,64.083336,50.541668,43.541668,118.660995,2826.6396,1169.1853,1657.4545,1.2182399,3.034007,0.0,564.0,113.208336,12.599999,55.44,27.375,1.08,45.34571,16.43411,249.72403,2.9024127,56.97675,21.481684,250.92328,17.339897,75.6831,40.63019,263.5818,18.681883,80.91275,44.889618,256.31668,33.190357,77.119026,51.727097,232.15419,42.481525,73.84213,59.397903,229.83398,90.0,148.0,112.583336,1480.0,1525.0,1500.9166,3085.0,3148.0,3105.25,5723.0,5810.0,5758.4165,15.95,27.11,21.929583,7.67,18.79,13.033334,0.48,5.1,3.2129173,15.93,29.64,21.344168,17.089996,25.75,21.48084,0.213,0.249,0.22341669,2.2996092,18.200962,9.314725
20150902T0000,13.440529,21.670528,17.147194,51.0,91.0,71.916664,1014.1,1018.3,1016.12915,0.1,0.0,65.5875,7.25,6.9166665,64.541664,292.8819,4472.25,2828.77,1643.4799,1.49328,2.7530186,8.0,84.0,39.375,2.52,18.0,8.580001,2.2768397,16.263872,7.222777,305.1342,1.2979984,18.175545,8.723178,300.91928,0.0,19.93048,5.8436184,341.42072,0.8049845,19.64228,6.8381763,286.24564,25.476198,45.868576,37.167545,236.13606,38.251587,58.00917,46.903103,251.10066,120.0,154.0,136.5,1492.0,1511.0,1499.6666,3066.0,3089.0,3074.1667,5681.0,5720.0,5695.8335,14.15,21.24,17.406668,6.1,8.63,7.1870823,-1.38,1.75,0.21833332,13.47,29.27,19.333334,14.550018,25.619995,18.934174,0.243,0.249,0.24579166,1.3872395,12.675856,6.160419
20150903T0000,12.560529,19.65053,16.785944,48.0,82.0,66.166664,1013.7,1016.4,1015.02075,0.4,0.0,61.083332,6.0416665,23.625,47.208332,317.4287,4058.4,2543.2898,1515.11,1.2643201,2.719307,15.0,151.0,61.166668,4.32,18.0,12.509998,0.5091169,10.163227,6.439671,261.55963,0.71999997,15.546833,8.024068,275.1611,5.8048253,19.255793,11.632179,279.97702,3.8773184,20.929596,15.453866,264.6841,30.248568,49.11065,41.37772,241.15442,59.37272,81.739815,66.60799,248.98392,116.0,138.0,126.833336,1482.0,1500.0,1490.4584,3047.0,3067.0,3057.2083,5645.0,5678.0,5654.8335,15.6,19.39,17.665834,6.33,7.5,6.86125,-3.03,-0.6,-1.9225,12.14,25.79,18.249166,13.860016,22.309998,18.12126,0.238,0.246,0.24187498,3.0988598,11.877106,6.742497
20150904T0000,13.030529,21.000528,16.408865,36.0,70.0,56.25,1014.9,1017.5,1016.26263,0.0,0.0,65.875,0.0,0.0,65.875,435.95746,5114.8296,3192.7454,1922.0845,1.4932799,3.617606,3.0,68.0,21.791666,4.68,24.84,14.325,0.0,16.343367,7.8988705,303.11136,0.35999998,25.699057,8.583774,324.5381,6.297428,15.546833,11.515019,296.08173,9.826088,17.057314,13.37709,273.7127,34.69847,44.87888,40.361652,250.39508,46.755672,74.54782,63.0789,252.41458,126.0,147.0,137.04167,1490.0,1504.0,1497.1666,3050.0,3066.0,3058.2083,5636.0,5655.0,5645.2915,13.93,20.23,16.958752,4.78,7.56,6.0437503,-3.36,-1.03,-2.3545835,13.02,28.03,18.673334,13.649994,24.950012,18.229172,0.223,0.237,0.23129167,4.493142,15.8898325,8.754235
20150905T0000,11.440529,18.23053,14.678864,43.0,77.0,60.666668,1016.5,1020.2,1018.0083,0.0,0.0,57.25,2.0,1.9166666,57.25,439.14893,4897.6704,3308.7925,1588.8773,1.21968,3.231207,1.0,65.0,33.791668,10.08,21.599998,17.265,1.8,18.278645,10.107236,300.8103,0.35999998,20.780453,12.989625,306.53534,13.584932,28.460497,19.931295,314.2603,13.276144,28.99062,21.022558,292.05347,13.202726,42.694542,27.284346,270.0688,10.08,63.78404,40.324856,260.16345,139.0,170.0,151.5,1486.0,1518.0,1500.3334,3037.0,3066.0,3050.2083,5609.0,5645.0,5621.5835,12.29,17.06,14.809583,2.76,5.63,3.8883333,-6.19,-3.07,-4.8916664,11.76,25.15,17.17,12.740021,22.190002,16.912504,0.219,0.223,0.22116666,3.145834,11.787546,6.8968434
20150906T0000,9.820529,16.580528,13.331363,45.0,90.0,62.875,1020.5,1026.2,1023.5374,1.0,0.0,87.958336,0.0,0.0,87.958336,60.0,4113.58,2442.832,1670.7479,1.13904,2.8727305,3.0,76.0,26.125,9.36,24.119999,16.185,6.28713,16.548256,11.889087,318.2705,6.9153743,21.67487,15.781125,314.80176,12.88981,37.731365,22.429285,316.8598,12.620554,34.597477,22.51549,311.28015,25.992397,41.21646,32.039192,315.57275,52.419266,68.29476,60.554707,325.01617,173.0,219.0,196.375,1519.0,1559.0,1536.8334,3065.0,3109.0,3084.7917,5650.0,5710.0,5681.6665,9.56,15.11,13.202916,1.13,3.57,2.4970832,-6.39,-2.13,-4.1262503,11.12,24.13,15.766253,12.27002,21.580017,15.732511,0.217,0.228,0.22074999,1.3048391,10.3574505,5.95912
20150907T0000,8.410529,18.64053,13.627196,45.0,77.0,61.333332,1024.6,1027.5,1026.0375,0.0,0.0,31.166666,0.0,0.0,31.166666,755.145,5841.96,3627.6523,2214.3076,1.1376,3.3800483,0.0,27.0,7.0,1.8,23.4,12.81,0.8049845,19.08,8.382539,8.232468,0.35999998,22.963936,11.03574,11.83931,7.2805495,20.633371,11.70134,13.822662,5.315336,27.532352,13.759071,23.543915,18.218275,31.667723,24.532679,358.39673,55.09882,72.58978,62.729916,345.63885,208.0,227.0,216.54167,1544.0,1569.0,1558.0,3100.0,3128.0,3114.125,5700.0,5745.0,5722.5,8.91,17.19,13.3475,0.44,5.68,2.9691665,-4.84,-2.11,-3.2474997,8.17,25.71,16.442083,10.170013,22.670013,16.039587,0.214,0.218,0.21612503,2.53201,11.714511,6.438143
20150908T0000,8.880529,22.010529,14.968028,41.0,86.0,65.708336,1019.5,1026.0,1022.9167,0.0,0.0,3.8333333,0.0,0.0,3.8333333,725.5882,5532.24,3450.0793,2082.1606,1.0209599,3.4792142,0.0,45.0,13.625,7.92,21.599998,13.47,0.8049845,12.661564,7.0705867,85.79235,0.35999998,23.319553,9.286716,76.56273,7.8954163,31.608328,18.354893,85.12536,9.904906,23.795427,17.717272,73.87702,0.35999998,17.339897,8.554247,23.275803,25.56,49.726936,34.73,354.297,165.0,215.0,191.125,1537.0,1564.0,1546.9166,3108.0,3125.0,3114.7083,5723.0,5748.0,5734.375,9.15,21.27,15.077499,4.27,8.52,6.0229154,-2.25,0.37,-0.47791663,8.08,28.04,17.117498,9.839996,24.540009,16.663755,0.211,0.215,0.21324998,1.5910816,15.583044,6.8928103
20150909T0000,7.8505287,21.940529,14.734277,40.0,79.0,62.166668,1017.5,1021.8,1019.62915,0.0,0.0,1.25,0.0,0.0,1.25,760.3511,5665.74,3512.7168,2153.0227,1.10592,3.8226395,0.0,30.0,3.375,6.8399997,34.2,18.57,0.35999998,19.914217,9.984981,100.30484,0.35999998,29.738703,13.06442,97.92016,16.65754,42.009083,27.913774,97.92848,8.647496,28.460497,15.662045,81.49754,1.609969,11.720751,5.7947965,21.70845,20.620806,36.551968,26.04273,358.65417,148.0,179.0,163.5,1517.0,1537.0,1525.125,3089.0,3109.0,3097.0417,5698.0,5727.0,5711.0415,9.2,21.06,15.384582,7.07,8.99,7.8312497,-0.47,0.35,-0.06416667,7.73,28.36,16.949167,9.670013,24.830017,16.610004,0.207,0.211,0.2099167,2.2254314,15.25363,7.437187
20150910T0000,7.7705283,20.920528,14.372613,41.0,80.0,62.0,1015.8,1019.9,1017.91675,0.0,0.0,17.75,0.0,17.75,0.0,537.0427,5675.53,3513.3174,2162.213,1.0512,3.6934922,0.0,65.0,11.708333,2.16,26.28,12.150001,1.08,18.709612,9.108296,100.77484,0.8049845,25.006397,11.823173,94.814354,13.698934,38.243114,23.010939,96.84277,3.6179552,25.241108,11.489983,85.33849,2.0991426,15.496736,9.029439,309.81937,27.381308,44.30487,33.72127,329.81213,134.0,164.0,149.54167,1500.0,1517.0,1506.9584,3069.0,3092.0,3077.25,5645.0,5697.0,5663.875,8.63,20.05,14.846667,6.49,8.17,7.3195834,-2.36,-0.13,-1.5495833,7.81,27.45,16.6925,9.670013,24.200012,16.405838,0.204,0.208,0.206125,2.1079245,14.478208,7.145083
20150911T0000,8.970529,23.420528,16.133865,38.0,78.0,60.083332,1015.0,1017.7,1016.2458,0.2,0.0,27.666666,2.5833333,16.0,18.25,576.72906,5443.24,3393.4521,2049.7878,0.99504,3.6159906,6.0,367.0,152.29167,6.4799995,22.68,14.7,0.5091169,12.758432,7.507923,118.93824,0.5091169,28.533264,11.747421,119.68483,7.729527,23.906818,13.487378,215.7345,0.35999998,35.945957,19.535482,243.29428,10.390226,51.116196,36.934177,257.92154,22.346113,70.03365,49.312458,284.9235,127.0,145.0,135.66667,1492.0,1520.0,1504.6666,3060.0,3103.0,3077.4167,5632.0,5713.0,5665.5,11.16,22.98,17.242502,7.37,11.47,9.059584,-3.26,-0.82,-2.1162503,8.74,29.25,18.370834,10.170013,25.51001,17.422926,0.202,0.205,0.20345831,2.5155249,17.837927,8.69582
20150912T0000,13.920529,27.490528,19.747194,32.0,92.0,61.791668,1012.8,1017.0,1015.1956,3.5,0.0,76.47083,16.75,31.708334,70.958336,240.44681,4484.71,2883.7668,1600.9427,1.1505599,3.7885091,0.0,271.0,92.666664,6.8399997,37.079998,21.99,2.16,19.174856,11.230199,142.17012,2.8799999,24.606731,13.555103,167.22528,10.00256,61.49365,29.374628,235.23782,10.086427,73.58897,31.732666,236.40976,40.502796,72.1699,51.596127,230.29823,48.117603,75.56913,58.070526,256.35,109.0,142.0,128.16667,1508.0,1523.0,1515.0834,3101.0,3114.0,3106.4167,5715.0,5754.0,5738.5835,17.22,27.04,21.573748,11.21,14.15,12.39375,-1.27,1.85,0.46416664,13.46,32.69,21.2425,14.220001,28.279999,20.245007,0.202,0.23,0.20566668,1.6523094,24.18352,10.456248
20150913T0000,15.010529,25.780529,19.84761,45.0,94.0,73.25,1005.6,1016.8,1011.09174,1.1,0.0,65.112495,53.125,63.208332,48.625,442.23633,4429.5303,2677.9326,1751.5973,1.24704,3.0939841,12.0,547.0,237.58333,3.2399998,33.839996,17.295,3.9763298,23.83624,11.53198,120.99806,3.9763298,25.277025,13.806309,130.25348,7.289444,49.130436,24.144463,227.7732,12.181624,70.43223,38.893105,232.27805,45.67462,81.81589,61.239758,220.07462,46.529217,73.936844,61.124203,219.79648,47.0,142.0,93.708336,1443.0,1510.0,1476.9584,3039.0,3107.0,3072.2083,5669.0,5742.0,5703.4585,16.17,26.57,20.722918,9.92,14.25,12.114166,0.16,2.66,1.2508333,14.64,27.86,21.131666,15.850006,25.080017,20.086676,0.23,0.239,0.23533331,1.0218735,18.222515,7.043431
20150914T0000,12.990529,21.70053,17.164278,45.0,94.0,71.625,1004.3,1010.9,1006.9375,11.500001,0.0,95.083336,34.291668,95.083336,56.208332,58.840427,2687.8,1255.342,1432.4576,2.0779202,2.34924,5.0,844.0,216.41667,6.12,44.639996,26.205,1.0182338,27.210379,12.614773,234.68234,2.8116899,32.10667,16.81474,237.98103,6.28713,53.30189,33.728397,248.1986,22.932877,65.10726,43.814907,243.8606,64.95182,105.90121,76.55399,229.58463,75.86012,130.81282,99.1612,226.41087,38.0,92.0,59.666668,1409.0,1447.0,1427.7916,2993.0,3033.0,3003.3333,5576.0,5663.0,5601.625,15.95,21.86,18.447918,5.63,11.22,8.4875,-4.82,0.63,-1.9045835,12.43,25.08,17.446665,13.950012,21.24002,17.547094,0.238,0.308,0.28308335,1.1992779,14.254159,5.8467956
20150915T0000,10.000529,19.490528,15.185112,45.0,78.0,63.75,1005.6,1012.0,1009.6792,0.0,0.0,91.958336,63.583332,76.833336,58.75,0.0,2107.52,562.84674,1544.6731,1.2024,2.0162742,0.0,44.0,7.875,15.4800005,37.44,26.054998,5.0528407,14.973576,8.9789505,173.837,5.4833565,25.932495,13.623553,194.60674,5.6002855,48.803574,33.091354,235.33018,16.575644,64.40379,40.669582,235.52452,63.01645,90.74428,74.67951,235.87961,78.97878,138.69113,110.1688,247.02243,48.0,102.0,81.958336,1424.0,1454.0,1442.625,2996.0,3029.0,3010.5,5592.0,5661.0,5618.5,12.66,20.13,16.899584,4.33,12.33,7.545833,-6.06,0.22,-3.0625,9.83,20.26,14.99875,11.160004,18.649994,14.922923,0.271,0.282,0.27612498,2.6960373,11.988882,6.6987796
